Source,Date,Mean
GISTEMP,06-04-1887,-0.37
GCAG,06-03-1887,-0.1655
GISTEMP,06-03-1887,-0.32
GCAG,06-02-1887,-0.3745
GISTEMP,06-02-1887,-0.48
GCAG,06-01-1887,-0.3792
GISTEMP,06-01-1887,-0.66
GCAG,06-12-1886,-0.163
GISTEMP,06-12-1886,-0.25
GCAG,06-11-1886,-0.1952
GISTEMP,06-11-1886,-0.26
GCAG,06-10-1886,-0.2261
GISTEMP,06-10-1886,-0.25
GCAG,06-09-1886,-0.1969
GISTEMP,06-09-1886,-0.19
GCAG,06-08-1886,-0.2146
GISTEMP,06-08-1886,-0.31
GCAG,06-07-1886,-0.1599
GISTEMP,06-07-1886,-0.16
GCAG,06-06-1886,-0.2468
GISTEMP,06-06-1886,-0.39
GCAG,06-05-1886,-0.1573
GISTEMP,06-05-1886,-0.27
GCAG,06-04-1886,-0.1679
GISTEMP,06-04-1886,-0.29
GCAG,06-03-1886,-0.2823
GISTEMP,06-03-1886,-0.41
GCAG,06-02-1886,-0.2795
GISTEMP,06-02-1886,-0.46
GCAG,06-01-1886,-0.1143
GISTEMP,06-01-1886,-0.43
GCAG,06-12-1885,0.05
GISTEMP,06-12-1885,-0.07
GCAG,06-11-1885,-0.1262
GISTEMP,06-11-1885,-0.22
GCAG,06-10-1885,-0.1289
GISTEMP,06-10-1885,-0.2
GCAG,06-09-1885,-0.1963
GISTEMP,06-09-1885,-0.19
GCAG,06-08-1885,-0.2407
GISTEMP,06-08-1885,-0.27
GCAG,06-07-1885,-0.2375
GISTEMP,06-07-1885,-0.29
GCAG,06-06-1885,-0.3052
GISTEMP,06-06-1885,-0.5
GCAG,06-05-1885,-0.2787
GISTEMP,06-05-1885,-0.42
GCAG,06-04-1885,-0.2564
GISTEMP,06-04-1885,-0.45
GCAG,06-03-1885,-0.1473
GISTEMP,06-03-1885,-0.24
GCAG,06-02-1885,-0.2558
GISTEMP,06-02-1885,-0.3
GCAG,06-01-1885,-0.4267
GISTEMP,06-01-1885,-0.66
GCAG,06-12-1884,-0.144
GISTEMP,06-12-1884,-0.3
GCAG,06-11-1884,-0.2692
GISTEMP,06-11-1884,-0.3
GCAG,06-10-1884,-0.1695
GISTEMP,06-10-1884,-0.22
GCAG,06-09-1884,-0.2238
GISTEMP,06-09-1884,-0.24
GCAG,06-08-1884,-0.2698
GISTEMP,06-08-1884,-0.27
GCAG,06-07-1884,-0.2985
GISTEMP,06-07-1884,-0.35
GCAG,06-06-1884,-0.1939
GISTEMP,06-06-1884,-0.38
GCAG,06-05-1884,-0.1282
GISTEMP,06-05-1884,-0.32
GCAG,06-04-1884,-0.1809
GISTEMP,06-04-1884,-0.36
GCAG,06-03-1884,-0.2061
GISTEMP,06-03-1884,-0.36
GCAG,06-02-1884,-0.143
GISTEMP,06-02-1884,-0.13
GCAG,06-01-1884,-0.1843
GISTEMP,06-01-1884,-0.18
GCAG,06-12-1883,-0.0738
GISTEMP,06-12-1883,-0.19
GCAG,06-11-1883,-0.1683
GISTEMP,06-11-1883,-0.21
GCAG,06-10-1883,-0.1612
GISTEMP,06-10-1883,-0.12
GCAG,06-09-1883,-0.1467
GISTEMP,06-09-1883,-0.19
GCAG,06-08-1883,-0.0526
GISTEMP,06-08-1883,-0.14
GCAG,06-07-1883,-0.0849
GISTEMP,06-07-1883,-0.09
GCAG,06-06-1883,-0.0066
GISTEMP,06-06-1883,-0.13
GCAG,06-05-1883,-0.1455
GISTEMP,06-05-1883,-0.26
GCAG,06-04-1883,-0.1746
GISTEMP,06-04-1883,-0.25
GCAG,06-03-1883,-0.1326
GISTEMP,06-03-1883,-0.18
GCAG,06-02-1883,-0.2915
GISTEMP,06-02-1883,-0.42
GCAG,06-01-1883,-0.2707
GISTEMP,06-01-1883,-0.34
GCAG,06-12-1882,-0.1705
GISTEMP,06-12-1882,-0.25
GCAG,06-11-1882,-0.1279
GISTEMP,06-11-1882,-0.21
GCAG,06-10-1882,-0.2101
GISTEMP,06-10-1882,-0.23
GCAG,06-09-1882,0.0077
GISTEMP,06-09-1882,-0.01
GCAG,06-08-1882,-0.0037
GISTEMP,06-08-1882,0.03
GCAG,06-07-1882,-0.0666
GISTEMP,06-07-1882,-0.11
GCAG,06-06-1882,-0.1391
GISTEMP,06-06-1882,-0.25
GCAG,06-05-1882,-0.1459
GISTEMP,06-05-1882,-0.18
GCAG,06-04-1882,-0.1241
GISTEMP,06-04-1882,-0.2
GCAG,06-03-1882,0.0754
GISTEMP,06-03-1882,0.01
GCAG,06-02-1882,0.0385
GISTEMP,06-02-1882,0.08
GCAG,06-01-1882,0.0883
GISTEMP,06-01-1882,0.09
GCAG,06-12-1881,-0.0439
GISTEMP,06-12-1881,-0.16
GCAG,06-11-1881,-0.2194
GISTEMP,06-11-1881,-0.26
GCAG,06-10-1881,-0.2207
GISTEMP,06-10-1881,-0.2
GCAG,06-09-1881,-0.1824
GISTEMP,06-09-1881,-0.09
GCAG,06-08-1881,-0.0519
GISTEMP,06-08-1881,-0.03
GCAG,06-07-1881,-0.0329
GISTEMP,06-07-1881,-0.07
GCAG,06-06-1881,-0.0892
GISTEMP,06-06-1881,-0.28
GCAG,06-05-1881,0.0284
GISTEMP,06-05-1881,-0.04
GCAG,06-04-1881,0.0734
GISTEMP,06-04-1881,-0.03
GCAG,06-03-1881,0.0348
GISTEMP,06-03-1881,0.01
GCAG,06-02-1881,-0.0296
GISTEMP,06-02-1881,-0.14
GCAG,06-01-1881,-0.0205
GISTEMP,06-01-1881,-0.1
GCAG,06-12-1880,-0.0775
GISTEMP,06-12-1880,-0.22
GCAG,06-11-1880,-0.2672
GISTEMP,06-11-1880,-0.19
GCAG,06-10-1880,-0.1786
GISTEMP,06-10-1880,-0.16
GCAG,06-09-1880,-0.0817
GISTEMP,06-09-1880,-0.17
GCAG,06-08-1880,-0.0725
GISTEMP,06-08-1880,-0.08
GCAG,06-07-1880,-0.1491
GISTEMP,06-07-1880,-0.24
GCAG,06-06-1880,-0.1692
GISTEMP,06-06-1880,-0.29
GCAG,06-05-1880,-0.0738
GISTEMP,06-05-1880,-0.14
GCAG,06-04-1880,-0.0499
GISTEMP,06-04-1880,-0.27
GCAG,06-03-1880,-0.1357
GISTEMP,06-03-1880,-0.18
GCAG,06-02-1880,-0.1229
GISTEMP,06-02-1880,-0.21
GCAG,06-01-1880,0.0009
GISTEMP,06-01-1880,-0.3
